ceres,110000,03,3.203,7.810,,
ceres,110000,04,3.028,7.472,,
ceres,110000,05,3.032,7.413,,
ceres,110000,06,3.029,7.415,,
ceres,110000,07,3.030,7.404,,
ceres,110000,08,3.030,7.468,,
ceres,110000,09,3.031,7.399,,
ceres,110000,10,3.036,7.435,,
ceres,110000,11,3.022,7.424,,
ceres,110000,12,3.035,7.409,,
ceres,110000,13,3.027,7.402,,
ceres,110000,14,3.034,7.436,,
ceres,110000,15,3.030,7.490,,
ceres,110000,16,3.030,7.418,,
ceres,110000,17,3.032,7.376,,
ceres,110000,18,3.039,7.420,,
ceres,110000,19,3.033,7.397,,
ceres,110000,20,3.029,7.398,,
ceres,110000,21,3.065,7.545,,
ceres,110000,22,3.028,7.418,,
ceres,110000,23,3.029,7.378,,
ceres,110000,24,3.033,7.405,,
ceres,110000,25,3.033,7.427,,
ceres,110000,26,3.027,7.418,,
ceres,110000,27,3.027,7.506,,
ceres,110000,28,3.033,7.435,,
ceres,110000,29,3.028,7.405,,
ceres,110000,30,3.030,7.411,,
ceres,110000,31,3.037,7.440,,
ceres,110000,32,3.026,7.432,,
ceres,110000,33,3.030,7.491,,
ceres,110000,34,3.067,8.582,,
ceres,110000,35,3.034,7.512,,
ceres,110000,36,3.028,7.404,,
ceres,110000,37,3.033,7.496,,
ceres,110000,38,3.032,7.463,,
ceres,110000,39,3.026,7.409,,
ceres,110000,40,3.031,7.485,,
ceres,110000,41,3.032,7.413,,
ceres,110000,42,3.037,7.490,,
ceres,110000,43,3.032,7.485,,
ceres,110000,44,3.029,7.408,,
ceres,110000,45,3.034,7.408,,
ceres,110000,46,3.032,7.424,,
ceres,110000,47,3.028,8.006,,
ceres,110000,48,3.065,7.584,,
ceres,120000,01,3.256,8.079,,
ceres,120000,02,3.265,8.088,,
ceres,120000,03,3.461,8.580,,
ceres,120000,04,3.260,8.149,,
ceres,120000,05,3.262,8.083,,
ceres,120000,06,3.262,8.084,,
ceres,120000,07,3.256,8.093,,
ceres,120000,08,3.262,8.106,,
ceres,120000,09,3.260,8.166,,
ceres,120000,10,3.268,8.163,,
ceres,120000,11,3.257,8.085,,
ceres,120000,12,3.260,8.093,,
ceres,120000,13,3.265,8.082,,
ceres,120000,14,3.263,8.109,,
ceres,120000,15,3.263,8.092,,
ceres,120000,16,3.262,8.075,,
ceres,120000,17,3.266,8.092,,
ceres,120000,18,3.268,8.114,,
ceres,120000,19,3.262,8.085,,
ceres,120000,20,3.265,8.095,,
ceres,120000,21,3.266,8.112,,
ceres,120000,22,3.258,8.124,,
ceres,120000,23,3.261,8.089,,
ceres,120000,24,3.265,8.129,,
ceres,120000,25,3.263,8.098,,
ceres,120000,26,3.259,8.120,,
ceres,120000,27,3.255,8.097,,
ceres,120000,28,3.255,8.083,,
ceres,120000,29,3.260,8.079,,
ceres,120000,30,3.276,8.092,,
ceres,120000,31,3.261,8.085,,
ceres,120000,32,3.257,8.100,,
ceres,120000,33,3.258,8.089,,
ceres,120000,34,3.261,8.088,,
ceres,120000,35,3.264,8.123,,
ceres,120000,36,3.261,8.091,,
ceres,120000,37,3.260,8.140,,
ceres,120000,38,3.255,8.081,,
ceres,120000,39,3.261,8.168,,
ceres,120000,40,3.257,8.069,,
ceres,120000,41,3.257,8.082,,
ceres,120000,42,3.259,8.080,,
ceres,120000,43,3.264,8.175,,
ceres,120000,44,3.262,8.091,,
ceres,120000,45,3.254,8.162,,
ceres,120000,46,3.263,8.168,,
ceres,120000,47,3.264,8.161,,
ceres,120000,48,3.292,8.191,,
ceres,130000,01,2.945,7.367,,
ceres,130000,02,2.935,7.433,,
ceres,130000,03,3.105,7.874,,
ceres,130000,04,2.930,7.355,,
ceres,130000,05,2.932,7.440,,
ceres,130000,06,2.936,7.357,,
ceres,130000,07,2.940,7.444,,
ceres,130000,08,2.953,7.354,,
ceres,130000,09,2.934,7.361,,
ceres,130000,10,2.941,7.361,,
ceres,130000,11,2.933,7.362,,
ceres,130000,12,2.936,7.436,,
ceres,130000,13,2.930,7.348,,
ceres,130000,14,2.948,7.362,,
ceres,130000,15,2.932,7.384,,
ceres,130000,16,2.939,7.465,,
ceres,130000,17,2.936,7.429,,
ceres,130000,18,2.940,7.361,,
ceres,130000,19,2.932,7.363,,
ceres,130000,20,2.943,7.382,,
ceres,130000,21,2.934,7.342,,
ceres,130000,22,2.946,7.443,,
ceres,130000,23,2.939,7.392,,
ceres,130000,24,2.939,7.436,,
ceres,130000,25,2.937,7.448,,
ceres,130000,26,2.933,7.439,,
ceres,130000,27,2.933,7.356,,
ceres,130000,28,2.934,7.354,,
ceres,130000,29,2.935,7.374,,
ceres,130000,30,2.933,7.368,,
ceres,130000,31,2.932,7.343,,
ceres,130000,32,2.933,7.433,,
ceres,130000,33,2.931,7.358,,
ceres,130000,34,2.936,7.438,,
ceres,130000,35,2.933,7.362,,
ceres,130000,36,2.932,7.354,,
ceres,130000,37,2.932,7.429,,
ceres,130000,38,2.952,7.449,,
ceres,130000,39,2.935,7.354,,
ceres,130000,40,2.931,7.369,,
ceres,130000,41,2.932,7.345,,
ceres,130000,42,2.933,7.359,,
ceres,130000,43,2.931,7.436,,
ceres,130000,44,2.935,7.358,,
ceres,130000,45,2.934,7.357,,
ceres,130000,46,2.931,7.354,,
ceres,130000,47,2.938,7.431,,
ceres,130000,48,2.942,7.378,,
ceres,140000,01,3.217,8.271,,
ceres,140000,02,3.218,8.116,,
ceres,140000,03,3.418,8.637,,
ceres,140000,04,3.218,8.127,,
ceres,140000,05,3.227,8.121,,
ceres,140000,06,3.218,8.119,,
ceres,140000,07,3.216,8.205,,
ceres,140000,08,3.218,8.111,,
ceres,140000,09,3.221,8.109,,
ceres,140000,10,3.220,8.126,,
ceres,140000,11,3.217,8.201,,
ceres,140000,12,3.217,8.116,,
ceres,140000,13,3.223,8.105,,
ceres,140000,14,3.217,8.136,,
ceres,140000,15,3.218,8.242,,
ceres,140000,16,3.228,8.141,,
ceres,140000,17,3.219,8.141,,
ceres,140000,18,3.225,8.123,,
ceres,140000,19,3.217,8.109,,
ceres,140000,20,3.224,8.135,,
ceres,140000,21,3.223,8.120,,
ceres,140000,22,3.217,8.118,,
ceres,140000,23,3.215,8.116,,
ceres,140000,24,3.218,8.198,,
ceres,140000,25,3.218,8.120,,
ceres,140000,26,3.218,8.110,,
ceres,140000,27,3.218,8.119,,
ceres,140000,28,3.218,8.105,,
ceres,140000,29,3.219,8.121,,
ceres,140000,30,3.228,8.200,,
ceres,140000,31,3.214,8.196,,
ceres,140000,32,3.226,8.123,,
ceres,140000,33,3.219,8.199,,
ceres,140000,34,3.233,8.114,,
ceres,140000,35,3.218,8.119,,
ceres,140000,36,3.216,8.118,,
ceres,140000,37,3.222,8.120,,
ceres,140000,38,3.217,8.268,,
ceres,140000,39,3.220,8.116,,
ceres,140000,40,3.222,8.120,,
ceres,140000,41,3.223,8.123,,
ceres,140000,42,3.214,8.124,,
ceres,140000,43,3.217,8.115,,
ceres,140000,44,3.218,8.114,,
ceres,140000,45,3.214,8.126,,
ceres,140000,46,3.219,8.131,,
ceres,140000,47,3.226,8.140,,
ceres,140000,48,3.250,8.333,,
ceres,150000,01,3.319,8.299,,
ceres,150000,02,3.325,8.304,,
ceres,150000,03,3.520,8.791,,
ceres,150000,04,3.323,8.277,,
ceres,150000,05,3.327,8.300,,
ceres,150000,06,3.337,8.299,,
ceres,150000,07,3.332,8.422,,
ceres,150000,08,3.322,8.288,,
ceres,150000,09,3.338,8.294,,
ceres,150000,10,3.324,8.291,,
ceres,150000,11,3.324,8.297,,
ceres,150000,12,3.325,8.505,,
ceres,150000,13,3.322,8.295,,
ceres,150000,14,3.336,8.289,,
ceres,150000,15,3.322,8.299,,
ceres,150000,16,3.321,8.272,,
ceres,150000,17,3.323,8.292,,
ceres,150000,18,3.324,8.295,,
ceres,150000,19,3.327,8.270,,
ceres,150000,20,3.330,8.332,,
ceres,150000,21,3.321,8.300,,
ceres,150000,22,3.325,8.308,,
ceres,150000,23,3.325,8.294,,
ceres,150000,24,3.332,8.305,,
ceres,150000,25,3.324,8.394,,
ceres,150000,26,3.323,8.289,,
ceres,150000,27,3.326,8.292,,
ceres,150000,28,3.318,8.378,,
ceres,150000,29,3.318,8.299,,
ceres,150000,30,3.320,8.300,,
ceres,150000,31,3.320,8.316,,
ceres,150000,32,3.319,8.293,,
ceres,150000,33,3.322,8.293,,
ceres,150000,34,3.327,8.307,,
ceres,150000,35,3.321,8.297,,
ceres,150000,36,3.323,8.384,,
ceres,150000,37,3.326,8.327,,
ceres,150000,38,3.331,8.437,,
ceres,150000,39,3.321,8.298,,
ceres,150000,40,3.325,8.262,,
ceres,150000,41,3.324,8.361,,
ceres,150000,42,3.324,8.326,,
ceres,150000,43,3.321,8.296,,
ceres,150000,44,3.332,8.281,,
ceres,150000,45,3.322,8.296,,
ceres,150000,46,3.318,8.382,,
ceres,150000,47,3.321,8.314,,
ceres,150000,48,3.377,8.420,,
ceres,20000,01,0.248,0.714,,
ceres,20000,02,0.247,0.714,,
ceres,20000,03,0.248,0.712,,
ceres,20000,04,0.247,0.713,,
ceres,20000,05,0.248,0.720,,
ceres,20000,06,0.248,0.714,,
ceres,20000,07,0.248,0.722,,
ceres,20000,08,0.247,0.714,,
ceres,20000,09,0.248,0.715,,
ceres,20000,10,0.247,0.713,,
ceres,20000,11,0.248,0.722,,
ceres,20000,12,0.248,0.715,,
ceres,20000,13,0.247,0.714,,
ceres,20000,14,0.247,0.713,,
ceres,20000,15,0.247,0.723,,
ceres,20000,16,0.248,0.714,,
ceres,20000,17,0.247,0.714,,
ceres,20000,18,0.247,0.714,,
ceres,20000,19,0.248,0.714,,
ceres,20000,20,0.248,0.723,,
ceres,20000,21,0.247,0.712,,
ceres,20000,22,0.248,0.722,,
ceres,20000,23,0.247,0.713,,
ceres,20000,24,0.247,0.714,,
ceres,20000,25,0.247,0.713,,
ceres,20000,26,0.247,0.714,,
ceres,20000,27,0.248,0.716,,
ceres,20000,28,0.248,0.714,,
ceres,20000,29,0.247,0.715,,
ceres,20000,30,0.247,0.714,,
ceres,20000,31,0.248,0.714,,
ceres,20000,32,0.247,0.722,,
ceres,20000,33,0.248,0.714,,
ceres,20000,34,0.247,0.720,,
ceres,20000,35,0.247,0.711,,
ceres,20000,36,0.248,0.722,,
ceres,20000,37,0.248,0.715,,
ceres,20000,38,0.248,0.744,,
ceres,20000,39,0.248,0.723,,
ceres,20000,40,0.248,0.714,,
ceres,20000,41,0.247,0.714,,
ceres,20000,42,0.247,0.722,,
ceres,20000,43,0.247,0.713,,
ceres,20000,44,0.247,0.712,,
ceres,20000,45,0.248,0.724,,
ceres,20000,46,0.248,0.713,,
ceres,20000,47,0.248,0.713,,
ceres,20000,48,0.247,0.713,,
ceres,20000,49,0.254,0.721,,
ceres,30000,01,0.590,1.763,,
ceres,30000,02,0.590,1.764,,
ceres,30000,03,0.589,1.764,,
ceres,30000,04,0.589,1.763,,
ceres,30000,05,0.590,1.764,,
ceres,30000,06,0.589,1.785,,
ceres,30000,07,0.590,1.763,,
ceres,30000,08,0.590,1.769,,
ceres,30000,09,0.595,1.782,,
ceres,30000,10,0.591,1.769,,
ceres,30000,11,0.590,1.758,,
ceres,30000,12,0.590,1.762,,
ceres,30000,13,0.590,1.761,,
ceres,30000,14,0.591,1.788,,
ceres,30000,15,0.590,1.762,,
ceres,30000,16,0.591,1.769,,
ceres,30000,17,0.589,1.762,,
ceres,30000,18,0.593,1.788,,
ceres,30000,19,0.594,1.765,,
ceres,30000,20,0.590,1.775,,
ceres,30000,21,0.590,1.764,,
ceres,30000,22,0.589,1.785,,
ceres,30000,23,0.589,1.762,,
ceres,30000,24,0.589,1.763,,
ceres,30000,25,0.594,1.769,,
ceres,30000,26,0.600,1.773,,
ceres,30000,27,0.589,1.761,,
ceres,30000,28,0.588,1.764,,
ceres,30000,29,0.591,1.762,,
ceres,30000,30,0.590,1.760,,
ceres,30000,31,0.590,1.756,,
ceres,30000,32,0.589,1.762,,
ceres,30000,33,0.589,1.762,,
ceres,30000,34,0.589,1.762,,
ceres,30000,35,0.590,1.763,,
ceres,30000,36,0.590,1.849,,
ceres,30000,37,0.589,1.763,,
ceres,30000,38,0.590,1.767,,
ceres,30000,39,0.589,1.769,,
ceres,30000,40,0.588,1.782,,
ceres,30000,41,0.589,1.765,,
ceres,30000,42,0.590,1.764,,
ceres,30000,43,0.590,1.764,,
ceres,30000,44,0.589,1.765,,
ceres,30000,45,0.590,1.765,,
ceres,30000,46,0.589,1.764,,
ceres,30000,47,0.590,1.782,,
ceres,30000,48,0.590,1.774,,
ceres,30000,49,0.600,1.799,,
ceres,40000,01,0.826,2.580,,
ceres,40000,02,0.825,2.551,,
ceres,40000,03,0.827,2.550,,
ceres,40000,04,0.825,2.524,,
ceres,40000,05,0.823,2.524,,
ceres,40000,06,0.825,2.521,,
ceres,40000,07,0.824,2.548,,
ceres,40000,08,0.828,2.716,,
ceres,40000,09,0.827,2.522,,
ceres,40000,10,0.826,2.535,,
ceres,40000,11,0.824,2.520,,
ceres,40000,12,0.825,2.512,,
ceres,40000,13,0.825,2.548,,
ceres,40000,14,0.827,2.560,,
ceres,40000,15,0.825,2.520,,
ceres,40000,16,0.826,2.556,,
ceres,40000,17,0.825,2.522,,
ceres,40000,18,0.826,2.553,,
ceres,40000,19,0.828,2.530,,
ceres,40000,20,0.823,2.524,,
ceres,40000,21,0.825,2.522,,
ceres,40000,22,0.824,2.526,,
ceres,40000,23,0.825,2.558,,
ceres,40000,24,0.825,2.554,,
ceres,40000,25,0.824,2.555,,
ceres,40000,26,0.823,2.526,,
ceres,40000,27,0.825,2.518,,
ceres,40000,28,0.825,2.550,,
ceres,40000,29,0.824,2.523,,
ceres,40000,30,0.825,2.527,,
ceres,40000,31,0.824,2.551,,
ceres,40000,32,0.825,2.544,,
ceres,40000,33,0.825,2.521,,
ceres,40000,34,0.824,2.715,,
ceres,40000,35,0.825,2.523,,
ceres,40000,36,0.825,2.522,,
ceres,40000,37,0.824,2.518,,
ceres,40000,38,0.827,2.531,,
ceres,40000,39,0.824,2.520,,
ceres,40000,40,0.824,2.550,,
ceres,40000,41,0.824,2.550,,
ceres,40000,42,0.824,2.548,,
ceres,40000,43,0.827,2.527,,
ceres,40000,44,0.824,2.546,,
ceres,40000,45,0.824,2.522,,
ceres,40000,46,0.824,2.551,,
ceres,40000,47,0.825,2.519,,
ceres,40000,48,0.826,2.533,,
ceres,40000,49,0.838,2.563,,
ceres,50000,01,1.038,3.158,,
ceres,50000,02,1.034,3.363,,
ceres,50000,03,1.035,3.160,,
ceres,50000,04,1.035,3.169,,
ceres,50000,05,1.033,3.159,,
ceres,50000,06,1.037,3.167,,
ceres,50000,07,1.036,3.158,,
ceres,50000,08,1.036,3.168,,
ceres,50000,09,1.036,3.159,,
ceres,50000,10,1.037,3.171,,
ceres,50000,11,1.036,3.196,,
ceres,50000,12,1.035,3.157,,
ceres,50000,13,1.035,3.145,,
ceres,50000,14,1.038,3.153,,
ceres,50000,15,1.036,3.190,,
ceres,50000,16,1.040,3.175,,
ceres,50000,17,1.040,3.163,,
ceres,50000,18,1.034,3.158,,
ceres,50000,19,1.037,3.169,,
ceres,50000,20,1.034,3.156,,
ceres,50000,21,1.035,3.160,,
ceres,50000,22,1.033,3.161,,
ceres,50000,23,1.035,3.180,,
ceres,50000,24,1.037,3.161,,
ceres,50000,25,1.039,3.161,,
ceres,50000,26,1.035,3.154,,
ceres,50000,27,1.035,3.160,,
ceres,50000,28,1.035,3.165,,
ceres,50000,29,1.037,3.160,,
ceres,50000,30,1.035,3.179,,
ceres,50000,31,1.034,3.162,,
ceres,50000,32,1.037,3.161,,
ceres,50000,33,1.037,3.195,,
ceres,50000,34,1.036,3.141,,
ceres,50000,35,1.034,3.158,,
ceres,50000,36,1.036,3.159,,
ceres,50000,37,1.034,3.194,,
ceres,50000,38,1.037,3.197,,
ceres,50000,39,1.032,3.188,,
ceres,50000,40,1.035,3.157,,
ceres,50000,41,1.033,3.288,,
ceres,50000,42,1.035,3.161,,
ceres,50000,43,1.034,3.158,,
ceres,50000,44,1.035,3.156,,
ceres,50000,45,1.035,3.156,,
ceres,50000,46,1.036,3.166,,
ceres,50000,47,1.034,3.146,,
ceres,50000,48,1.034,3.190,,
ceres,50000,49,1.064,3.277,,
ceres,60000,01,1.272,3.809,,
ceres,60000,02,1.271,3.792,,
ceres,60000,03,1.272,3.799,,
ceres,60000,04,1.270,3.790,,
ceres,60000,05,1.273,3.795,,
ceres,60000,06,1.270,3.798,,
ceres,60000,07,1.270,3.807,,
ceres,60000,08,1.273,3.813,,
ceres,60000,09,1.271,3.794,,
ceres,60000,10,1.273,3.844,,
ceres,60000,11,1.271,3.827,,
ceres,60000,12,1.271,3.794,,
ceres,60000,13,1.271,3.800,,
ceres,60000,14,1.273,3.803,,
ceres,60000,15,1.269,3.800,,
ceres,60000,16,1.273,3.808,,
ceres,60000,17,1.270,3.836,,
ceres,60000,18,1.285,4.043,,
ceres,60000,19,1.271,3.784,,
ceres,60000,20,1.269,3.832,,
ceres,60000,21,1.271,3.839,,
ceres,60000,22,1.270,3.799,,
ceres,60000,23,1.270,3.840,,
ceres,60000,24,1.272,3.807,,
ceres,60000,25,1.273,3.802,,
ceres,60000,26,1.273,3.792,,
ceres,60000,27,1.270,3.794,,
ceres,60000,28,1.272,3.796,,
ceres,60000,29,1.272,3.807,,
ceres,60000,30,1.269,3.792,,
ceres,60000,31,1.269,3.835,,
ceres,60000,32,1.271,3.789,,
ceres,60000,33,1.269,3.793,,
ceres,60000,34,1.270,3.795,,
ceres,60000,35,1.272,3.845,,
ceres,60000,36,1.270,3.817,,
ceres,60000,37,1.277,3.803,,
ceres,60000,38,1.272,3.807,,
ceres,60000,39,1.270,3.833,,
ceres,60000,40,1.269,3.838,,
ceres,60000,41,1.270,3.797,,
ceres,60000,42,1.271,3.800,,
ceres,60000,43,1.269,3.805,,
ceres,60000,44,1.270,3.800,,
ceres,60000,45,1.270,3.798,,
ceres,60000,46,1.271,3.794,,
ceres,60000,47,1.274,3.837,,
ceres,60000,48,1.270,3.793,,
ceres,70000,01,1.687,4.046,,
ceres,70000,02,1.692,4.049,,
ceres,70000,03,1.688,4.052,,
ceres,70000,04,1.726,4.121,,
ceres,70000,05,1.687,4.055,,
ceres,70000,06,1.685,4.058,,
ceres,70000,07,1.689,4.052,,
ceres,70000,08,1.695,4.067,,
ceres,70000,09,1.690,4.052,,
ceres,70000,10,1.690,4.062,,
ceres,70000,11,1.689,4.063,,
ceres,70000,12,1.690,4.071,,
ceres,70000,13,1.690,4.055,,
ceres,70000,14,1.691,4.064,,
ceres,70000,15,1.690,4.038,,
ceres,70000,16,1.690,4.053,,
ceres,70000,17,1.686,4.054,,
ceres,70000,18,1.687,4.098,,
ceres,70000,19,1.697,4.057,,
ceres,70000,20,1.689,4.047,,
ceres,70000,21,1.690,4.052,,
ceres,70000,22,1.686,4.058,,
ceres,70000,23,1.687,4.064,,
ceres,70000,24,1.688,4.104,,
ceres,70000,25,1.688,4.059,,
ceres,70000,26,1.688,4.042,,
ceres,70000,27,1.686,4.051,,
ceres,70000,28,1.686,4.053,,
ceres,70000,29,1.685,4.057,,
ceres,70000,30,1.690,4.064,,
ceres,70000,31,1.686,4.091,,
ceres,70000,32,1.687,4.051,,
ceres,70000,33,1.688,4.052,,
ceres,70000,34,1.689,4.051,,
ceres,70000,35,1.687,4.055,,
ceres,70000,36,1.693,4.056,,
ceres,70000,37,1.688,4.095,,
ceres,70000,38,1.690,4.063,,
ceres,70000,39,1.689,4.048,,
ceres,70000,40,1.686,4.059,,
ceres,70000,41,1.688,4.044,,
ceres,70000,42,1.691,4.053,,
ceres,70000,43,1.687,4.092,,
ceres,70000,44,1.687,4.052,,
ceres,70000,45,1.693,4.051,,
ceres,70000,46,1.687,4.223,,
ceres,70000,47,1.687,4.051,,
ceres,70000,48,1.686,4.097,,
ceres,80000,01,2.074,4.966,,
ceres,80000,02,2.082,4.959,,
ceres,80000,03,2.077,5.015,,
ceres,80000,04,2.079,4.964,,
ceres,80000,05,2.077,5.016,,
ceres,80000,06,2.073,4.966,,
ceres,80000,07,2.082,4.973,,
ceres,80000,08,2.078,4.995,,
ceres,80000,09,2.077,4.964,,
ceres,80000,10,2.080,5.035,,
ceres,80000,11,2.078,5.036,,
ceres,80000,12,2.107,5.050,,
ceres,80000,13,2.074,4.961,,
ceres,80000,14,2.081,4.978,,
ceres,80000,15,2.114,5.060,,
ceres,80000,16,2.076,4.962,,
ceres,80000,17,2.076,5.016,,
ceres,80000,18,2.078,5.016,,
ceres,80000,19,2.082,5.010,,
ceres,80000,20,2.080,5.013,,
ceres,80000,21,2.075,4.962,,
ceres,80000,22,2.087,4.966,,
ceres,80000,23,2.083,5.012,,
ceres,80000,24,2.079,4.979,,
ceres,80000,25,2.077,4.963,,
ceres,80000,26,2.075,4.994,,
ceres,80000,27,2.077,4.972,,
ceres,80000,28,2.076,4.963,,
ceres,80000,29,2.072,4.957,,
ceres,80000,30,2.075,4.958,,
ceres,80000,31,2.080,4.963,,
ceres,80000,32,2.078,4.963,,
ceres,80000,33,2.074,4.963,,
ceres,80000,34,2.078,5.031,,
ceres,80000,35,2.076,4.965,,
ceres,80000,36,2.075,4.958,,
ceres,80000,37,2.078,4.953,,
ceres,80000,38,2.077,5.014,,
ceres,80000,39,2.090,4.964,,
ceres,80000,40,2.076,5.005,,
ceres,80000,41,2.077,5.028,,
ceres,80000,42,2.077,4.958,,
ceres,80000,43,2.075,4.963,,
ceres,80000,44,2.074,4.967,,
ceres,80000,45,2.082,4.965,,
ceres,80000,46,2.074,4.963,,
ceres,80000,47,2.082,4.967,,
ceres,80000,48,2.073,5.014,,
ceres,90000,01,2.062,5.088,,
ceres,90000,02,2.062,5.092,,
ceres,90000,03,2.181,5.386,,
ceres,90000,04,2.064,5.095,,
ceres,90000,05,2.062,5.090,,
ceres,90000,06,2.062,5.151,,
ceres,90000,07,2.062,5.103,,
ceres,90000,08,2.064,5.143,,
ceres,90000,09,2.060,5.096,,
ceres,90000,10,2.064,5.108,,
ceres,90000,11,2.069,5.107,,
ceres,90000,12,2.059,5.147,,
ceres,90000,13,2.063,5.092,,
ceres,90000,14,2.065,5.119,,
ceres,90000,15,2.068,5.160,,
ceres,90000,16,2.063,5.092,,
ceres,90000,17,2.061,5.099,,
ceres,90000,18,2.065,5.143,,
ceres,90000,19,2.064,5.089,,
ceres,90000,20,2.065,5.094,,
ceres,90000,21,2.138,5.570,,
ceres,90000,22,2.067,5.093,,
ceres,90000,23,2.061,5.146,,
ceres,90000,24,2.067,5.161,,
ceres,90000,25,2.063,5.095,,
ceres,90000,26,2.060,5.099,,
ceres,90000,27,2.063,5.083,,
ceres,90000,28,2.065,5.149,,
ceres,90000,29,2.063,5.130,,
ceres,90000,30,2.062,5.159,,
ceres,90000,31,2.067,5.093,,
ceres,90000,32,2.070,5.156,,
ceres,90000,33,2.064,5.150,,
ceres,90000,34,2.064,5.109,,
ceres,90000,35,2.065,5.158,,
ceres,90000,36,2.061,5.227,,
ceres,90000,37,2.063,5.093,,
ceres,90000,38,2.064,5.096,,
ceres,90000,39,2.062,5.092,,
ceres,90000,40,2.064,5.099,,
ceres,90000,41,2.067,5.093,,
ceres,90000,42,2.067,5.148,,
ceres,90000,43,2.066,5.100,,
ceres,90000,44,2.061,5.173,,
ceres,90000,45,2.062,5.103,,
ceres,90000,46,2.064,5.127,,
ceres,90000,47,2.064,5.094,,
ceres,90000,48,2.065,5.146,,
ceres_m,100000,01,2.982,6.448,1.30157,3.90725
ceres_m,100000,02,2.981,6.456,1.30616,3.90569
ceres_m,100000,03,2.981,6.460,1.30578,3.90818
ceres_m,100000,04,2.983,6.457,1.31184,3.90289
ceres_m,100000,05,2.979,6.462,1.30808,3.90337
ceres_m,100000,06,2.984,6.464,1.3085,3.91988
ceres_m,100000,07,3.018,6.489,1.29727,3.90141
